sku,order,source_folder,source_file,target_file,unique_to_sku,shape,rank,note
ORGCBB1-19-W,3,ORGCBB1-W,IMG_6380.jpg,ORGCBB1-19-W-3.jpg,yes,square,1,"shared across the sizes of one bracelet, expected"
ORGCBB1-21-B,1,ORGCBB1-B,2.jpg,ORGCBB1-21-B.jpg,yes,square,1,"shared across the sizes of one bracelet, expected"
ORGCBB1-21-B,2,ORGCBB1-B,22.jpg,ORGCBB1-21-B-2.jpg,yes,square,1,"shared across the sizes of one bracelet, expected"
ORGCBB1-21-B,3,ORGCBB1-B,222.jpg,ORGCBB1-21-B-3.jpg,yes,square,1,"shared across the sizes of one bracelet, expected"
ORGCBB1-21-B,4,ORGCBB1-B,7.jpg,ORGCBB1-21-B-4.jpg,yes,square,1,"shared across the sizes of one bracelet, expected"
ORGCBB1-21-B,5,ORGCBB1-B,IMG_6379.jpg,ORGCBB1-21-B-5.jpg,yes,square,1,"shared across the sizes of one bracelet, expected"
ORGCBB1-21-B,6,ORGCBB1-B,IMG_6787.jpg,ORGCBB1-21-B-6.jpg,yes,square,1,"shared across the sizes of one bracelet, expected"
ORGCBB1-21-B,7,ORGCBB1-B,IMG_9234.jpg,ORGCBB1-21-B-7.jpg,yes,square,1,"shared across the sizes of one bracelet, expected"
ORGCBB1-21-K,1,ORGCBB1-K,4.jpg,ORGCBB1-21-K.jpg,yes,square,1,"shared across the sizes of one bracelet, expected"
ORGCBB1-21-K,2,ORGCBB1-K,9.jpg,ORGCBB1-21-K-2.jpg,yes,square,1,"shared across the sizes of one bracelet, expected"
ORGCBB1-21-K,3,ORGCBB1-K,IMG_6382.jpg,ORGCBB1-21-K-3.jpg,yes,square,1,"shared across the sizes of one bracelet, expected"
ORGCBB1-21-K,4,ORGCBB1-K,IMG_63841.jpg,ORGCBB1-21-K-4.jpg,yes,square,1,"shared across the sizes of one bracelet, expected"
ORGCBB1-21-R,1,ORGCBB1-R,10.jpg,ORGCBB1-21-R.jpg,yes,square,1,"shared across the sizes of one bracelet, expected"
ORGCBB1-21-R,2,ORGCBB1-R,5.jpg,ORGCBB1-21-R-2.jpg,yes,square,1,"shared across the sizes of one bracelet, expected"
ORGCBB1-21-R,3,ORGCBB1-R,IMG_6384.jpg,ORGCBB1-21-R-3.jpg,yes,square,1,"shared across the sizes of one bracelet, expected"
ORGCBB1-21-W,1,ORGCBB1-W,3.jpg,ORGCBB1-21-W.jpg,yes,square,1,"shared across the sizes of one bracelet, expected"
ORGCBB1-21-W,2,ORGCBB1-W,8.jpg,ORGCBB1-21-W-2.jpg,yes,square,1,"shared across the sizes of one bracelet, expected"
ORGCBB1-21-W,3,ORGCBB1-W,IMG_6380.jpg,ORGCBB1-21-W-3.jpg,yes,square,1,"shared across the sizes of one bracelet, expected"
ORPA0010,1,GCB39,PA0010.jpg,ORPA0010.jpg,yes,square,1,
ORPA0010,2,GCB39,PA0010-2.jpg,ORPA0010-2.jpg,yes,square,1,
ORPA0010,3,GCB39,PA0010-4.jpg,ORPA0010-3.jpg,yes,square,1,
ORPA0035,1,GCB41,PA0035.jpg,ORPA0035.jpg,yes,square,1,
ORPA0035,2,GCB41,PA0035-2.JPG,ORPA0035-2.jpg,yes,square,1,
ORPA0035,3,GCB41,PA0035-5.JPG,ORPA0035-3.jpg,yes,square,1,
ORPA0094,1,GCB42,PA0094-2.jpg,ORPA0094.jpg,yes,square,1,
ORPA0094,2,GCB42,PA0094-3.jpg,ORPA0094-2.jpg,yes,square,1,
ORPA0097,1,GCB43,PA0097-2.jpg,ORPA0097.jpg,yes,square,1,
ORPA0097,2,GCB43,PA0097-3.jpg,ORPA0097-2.jpg,yes,square,1,
ORPA0097,3,GCB43,PA0097-2 拷贝.jpg,ORPA0097-3.jpg,yes,square,1,
ORPA0107,1,GCB49,PA0107.jpg,ORPA0107.jpg,yes,square,1,
ORPA0107,2,GCB49,PA0107-2.jpg,ORPA0107-2.jpg,yes,square,1,
ORPA0107,3,GCB49,PA0107-3.jpg,ORPA0107-3.jpg,yes,square,1,
ORPA0123,1,GCB44,PA0123-2.JPG,ORPA0123.jpg,yes,square,1,
ORPA0123,2,GCB44,PA0123-3.JPG,ORPA0123-2.jpg,yes,square,1,
ORPA0132,1,GCB45,PA0132.jpg,ORPA0132.jpg,yes,square,1,
ORPA0132,2,GCB45,PA0132-2.JPG,ORPA0132-2.jpg,yes,square,1,
ORPA0132,3,GCB45,PA0132-3.JPG,ORPA0132-3.jpg,yes,square,1,
ORPA0142,1,GCB46,PA0142.jpg,ORPA0142.jpg,yes,square,1,
ORPA0142,2,GCB46,PA0142-2.JPG,ORPA0142-2.jpg,yes,square,1,
ORPA0142,3,GCB46,PA0142-3.JPG,ORPA0142-3.jpg,no,square,3,"also used by 2 different SKUs, do not upload as this SKU"
ORPA0147,1,GCB47,PA0147.jpg,ORPA0147.jpg,yes,square,1,
ORPA0147,2,GCB47,PA0147-2.JPG,ORPA0147-2.jpg,yes,square,1,
ORPA0147,3,GCB47,PA0147-3.JPG,ORPA0147-3.jpg,no,square,3,"also used by 2 different SKUs, do not upload as this SKU"
ORPA0149,1,GCB48,PA0149.jpg,ORPA0149.jpg,yes,square,1,
ORPA0149,2,GCB48,PA0149-2.JPG,ORPA0149-2.jpg,yes,square,1,
ORPA0149,3,GCB48,PA0149-3.JPG,ORPA0149-3.jpg,yes,square,1,
ORPA034,1,GCB40,PA0034-2.JPG,ORPA034.jpg,yes,square,1,
ORPA034,2,GCB40,PA0034-4.JPG,ORPA034-2.jpg,yes,square,1,
ORPA034,3,GCB40,PA0034.jpg,ORPA034-3.jpg,yes,square,1,
